Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Mahuva,Ratnagiri,Mahuva(rail)Jagadhri(road)Ratnagiri,100.00,5.77,Mahuva(rail)Chennai(rail)Ratnagiri,103.00,12.78,Mahuva(rail)Hyderabad(rail)Ratnagiri,103.00,9.15,Mahuva(rail)Goregaon(road)Ratnagiri,127.00,9.83,Mahuva(rail)Surendranagar(road)Ratnagiri,128.00,11.02
Mahuva,Goregaon,Mahuva(rail)Goregaon,42.00,5.01,Mahuva(road)Kollam(rail)Goregaon,114.00,8.45,Mahuva(rail)Malerkotla(road)Goregaon,115.00,10.83,Mahuva(rail)Bhusawal(road)Goregaon,116.00,6.76,Mahuva(road)Jaysingpur(road)Goregaon,117.00,10.39
Mahuva,Pindwara,Mahuva(road)Medinipur(rail)Pindwara,102.00,6.49,Mahuva(rail)Goregaon(rail)Pindwara,109.00,8.68,Mahuva(rail)Malerkotla(road)Pindwara,110.00,10.90,Mahuva(rail)Hyderabad(rail)Pindwara,112.00,7.19,Mahuva(rail)Durg(rail)Pindwara,116.00,7.91
Mahuva,Raipur,Mahuva(rail)Jagadhri(rail)Raipur,84.00,6.46,Mahuva(rail)Goregaon(rail)Raipur,92.00,11.07,Mahuva(road)Medinipur(rail)Raipur,99.00,9.67,Mahuva(rail)Malerkotla(rail)Raipur,106.00,9.46,Mahuva(rail)Surendranagar(rail)Raipur,106.00,11.15
Mahuva,Gokak,Mahuva(road)Gokak,87.00,3.89,Mahuva(rail)Chennai(road)Gokak,113.00,9.75,Mahuva(road)Haringhata(rail)Gokak,119.00,10.30,Mahuva(rail)Malerkotla(road)Gokak,122.00,10.68,Mahuva(rail)Bhusawal(road)Gokak,123.00,8.49
Mahuva,Lucknow,Mahuva(road)Lucknow,84.00,2.43,Mahuva(road)Medinipur(rail)Lucknow,97.00,7.33,Mahuva(rail)Jagadhri(rail)Lucknow,111.00,7.20,Mahuva(rail)Chennai(road)Lucknow,131.00,10.59,Mahuva(road)Mumbai(road)Lucknow,133.00,6.44
Mahuva,Delhi,Mahuva(road)Delhi,84.00,2.10,Mahuva(rail)Malerkotla(rail)Delhi,86.00,12.14,Mahuva(road)Medinipur(rail)Delhi,99.00,7.53,Mahuva(rail)Goregaon(road)Delhi,100.00,7.12,Mahuva(road)Karaikal(rail)Delhi,105.00,9.09
Mahuva,Mumbai,Mahuva(road)Mumbai,82.00,3.65,Mahuva(road)Jaysingpur(rail)Mumbai,94.00,11.08,Mahuva(road)Karaikal(road)Mumbai,111.00,7.10,Mahuva(rail)Ambernath(road)Mumbai,120.00,10.93,Mahuva(rail)Jadugora(rail)Mumbai,120.00,9.49
Mahuva,Sagar,Mahuva(rail)Goregaon(road)Sagar,93.00,8.95,Mahuva(rail)Jadugora(rail)Sagar,98.00,10.96,Mahuva(rail)Jagadhri(road)Sagar,106.00,6.56,Mahuva(rail)Chittorgarh(rail)Sagar,107.00,7.28,Mahuva(road)Medinipur(rail)Sagar,118.00,8.28
Mahuva,Jalpaiguri,Mahuva(road)Jalpaiguri,80.00,5.25,Mahuva(rail)Bhusawal(road)Jalpaiguri,109.00,5.08,Mahuva(rail)Jadugora(rail)Jalpaiguri,111.00,8.95,Mahuva(rail)Surendranagar(road)Jalpaiguri,112.00,9.25,Mahuva(rail)Durg(road)Jalpaiguri,127.00,7.11
Mahuva,Pakur,Mahuva(road)Pakur,71.00,2.78,Mahuva(rail)Jadugora(rail)Pakur,109.00,9.02,Mahuva(road)Medinipur(road)Pakur,114.00,5.30,Mahuva(rail)Malerkotla(rail)Pakur,116.00,12.05,Mahuva(rail)Hyderabad(rail)Pakur,119.00,6.96
Mahuva,Sardarshahar,Mahuva(rail)Sardarshahar,85.00,6.57,Mahuva(rail)Goregaon(rail)Sardarshahar,86.00,10.90,Mahuva(rail)Chatrapur(rail)Sardarshahar,113.00,9.77,Mahuva(rail)Malerkotla(road)Sardarshahar,114.00,8.16,Mahuva(road)Medinipur(rail)Sardarshahar,117.00,8.70
Mahuva,Sirohi,Mahuva(road)Sirohi,87.00,2.91,Mahuva(rail)Jadugora(road)Sirohi,111.00,8.41,Mahuva(rail)Chittorgarh(road)Sirohi,131.00,9.86,Mahuva(rail)Jagadhri(rail)Sirohi,134.00,7.28,Mahuva(road)Delhi(rail)Sirohi,136.00,6.84
Mahuva,Jaysingpur,Mahuva(road)Jaysingpur,52.00,4.57,Mahuva(rail)Surendranagar(rail)Jaysingpur,101.00,8.37,Mahuva(rail)Jagadhri(road)Jaysingpur,102.00,7.55,Mahuva(rail)Hyderabad(rail)Jaysingpur,108.00,7.99,Mahuva(rail)Chittorgarh(rail)Jaysingpur,110.00,8.71
Mahuva,Ramanagara,Mahuva(road)Ramanagara,60.00,2.67,Mahuva(rail)Goregaon(road)Ramanagara,104.00,7.34,Mahuva(rail)Durg(rail)Ramanagara,126.00,9.68,Mahuva(road)Jalpaiguri(rail)Ramanagara,129.00,10.72,Mahuva(road)Haringhata(rail)Ramanagara,132.00,11.41
Mahuva,Hyderabad,Mahuva(rail)Hyderabad,62.00,4.07,Mahuva(road)Jaysingpur(rail)Hyderabad,106.00,11.20,Mahuva(road)Medinipur(road)Hyderabad,113.00,7.42,Mahuva(rail)Ambernath(rail)Hyderabad,116.00,11.77,Mahuva(road)Kollam(rail)Hyderabad,121.00,12.08
Mahuva,Channapatna,Mahuva(rail)Jagadhri(road)Channapatna,103.00,8.62,Mahuva(rail)Malerkotla(road)Channapatna,116.00,10.77,Mahuva(road)Karaikal(rail)Channapatna,119.00,8.30,Mahuva(road)Pakur(rail)Channapatna,121.00,7.26,Mahuva(rail)Chatrapur(rail)Channapatna,122.00,6.79
Mahuva,Surendranagar,Mahuva(rail)Surendranagar,60.00,5.51,Mahuva(rail)Chatrapur(rail)Surendranagar,102.00,7.21,Mahuva(rail)Bhusawal(rail)Surendranagar,102.00,5.56,Mahuva(rail)Jagadhri(rail)Surendranagar,109.00,6.03,Mahuva(road)Ramanagara(road)Surendranagar,110.00,5.62
Mahuva,Thiruvalla,Mahuva(rail)Thiruvalla,99.00,4.78,Mahuva(rail)Goregaon(rail)Thiruvalla,105.00,8.84,Mahuva(rail)Jagadhri(rail)Thiruvalla,105.00,8.07,Mahuva(rail)Bhusawal(rail)Thiruvalla,107.00,7.78,Mahuva(rail)Hyderabad(rail)Thiruvalla,107.00,6.90
Mahuva,Ranebennur,Mahuva(rail)Jagadhri(road)Ranebennur,95.00,8.45,Mahuva(rail)Ambernath(rail)Ranebennur,108.00,12.18,Mahuva(rail)Goregaon(rail)Ranebennur,113.00,11.97,Mahuva(road)Jaysingpur(rail)Ranebennur,118.00,11.20,Mahuva(rail)Chennai(rail)Ranebennur,119.00,12.36
Mahuva,Karaikal,Mahuva(road)Karaikal,58.00,4.12,Mahuva(rail)Goregaon(rail)Karaikal,89.00,8.32,Mahuva(rail)Jagadhri(rail)Karaikal,89.00,7.02,Mahuva(rail)Malerkotla(rail)Karaikal,104.00,10.38,Mahuva(road)Jaysingpur(road)Karaikal,104.00,10.54
Mahuva,Belgaum,Mahuva(rail)Goregaon(road)Belgaum,96.00,8.76,Mahuva(rail)Jadugora(rail)Belgaum,116.00,10.68,Mahuva(road)Medinipur(road)Belgaum,124.00,8.48,Mahuva(rail)Jagadhri(rail)Belgaum,125.00,8.95,Mahuva(rail)Himmatnagar(rail)Belgaum,126.00,5.81
Mahuva,Chatrapur,Mahuva(rail)Chatrapur,52.00,4.02,Mahuva(rail)Goregaon(rail)Chatrapur,100.00,7.76,Mahuva(road)Medinipur(rail)Chatrapur,106.00,7.12,Mahuva(rail)Jadugora(rail)Chatrapur,109.00,9.84,Mahuva(rail)Chennai(rail)Chatrapur,111.00,13.21
Mahuva,Suri,Mahuva(rail)Suri,80.00,5.49,Mahuva(rail)Goregaon(rail)Suri,89.00,9.70,Mahuva(rail)Chennai(rail)Suri,99.00,12.59,Mahuva(rail)Bhusawal(rail)Suri,104.00,9.34,Mahuva(road)Karaikal(road)Suri,110.00,8.67
Mahuva,Bhubaneswar,Mahuva(rail)Jagadhri(rail)Bhubaneswar,92.00,8.81,Mahuva(road)Bhubaneswar,94.00,2.14,Mahuva(rail)Bhusawal(rail)Bhubaneswar,107.00,6.71,Mahuva(rail)Jadugora(road)Bhubaneswar,108.00,9.45,Mahuva(rail)Goregaon(road)Bhubaneswar,118.00,7.40
Mahuva,Jagadhri,Mahuva(rail)Jagadhri,44.00,3.27,Mahuva(rail)Malerkotla(road)Jagadhri,99.00,7.86,Mahuva(rail)Ambernath(rail)Jagadhri,102.00,12.26,Mahuva(rail)Goregaon(rail)Jagadhri,109.00,8.38,Mahuva(rail)Hyderabad(road)Jagadhri,114.00,8.33
Mahuva,Barh,Mahuva(rail)Hyderabad(rail)Barh,116.00,8.92,Mahuva(rail)Malerkotla(rail)Barh,122.00,10.03,Mahuva(road)Ramanagara(road)Barh,127.00,7.17,Mahuva(road)Kollam(rail)Barh,130.00,12.16,Mahuva(road)Haringhata(rail)Barh,131.00,8.27
Mahuva,Bhusawal,Mahuva(rail)Bhusawal,59.00,2.78,Mahuva(rail)Jagadhri(rail)Bhusawal,103.00,6.07,Mahuva(rail)Chittorgarh(rail)Bhusawal,108.00,6.77,Mahuva(rail)Hyderabad(rail)Bhusawal,118.00,8.88,Mahuva(rail)Chatrapur(road)Bhusawal,119.00,6.16
Mahuva,Alipurduar,Mahuva(road)Alipurduar,87.00,5.86,Mahuva(rail)Goregaon(rail)Alipurduar,107.00,11.90,Mahuva(road)Ramanagara(road)Alipurduar,119.00,5.48,Mahuva(road)Karaikal(rail)Alipurduar,120.00,6.87,Mahuva(rail)Ambernath(rail)Alipurduar,125.00,13.26
Mahuva,Kollam,Mahuva(road)Kollam,74.00,5.40,Mahuva(rail)Surendranagar(rail)Kollam,100.00,8.24,Mahuva(rail)Malerkotla(rail)Kollam,111.00,12.05,Mahuva(rail)Hyderabad(road)Kollam,113.00,7.07,Mahuva(road)Medinipur(rail)Kollam,116.00,8.81
Mahuva,Medinipur,Mahuva(road)Medinipur,55.00,3.01,Mahuva(rail)Chatrapur(rail)Medinipur,99.00,9.64,Mahuva(rail)Chennai(rail)Medinipur,99.00,10.40,Mahuva(rail)Jadugora(rail)Medinipur,101.00,9.96,Mahuva(road)Ramanagara(rail)Medinipur,113.00,7.39
Mahuva,Patan,Mahuva(rail)Malerkotla(rail)Patan,87.00,9.51,Mahuva(rail)Goregaon(rail)Patan,100.00,11.52,Mahuva(rail)Chatrapur(rail)Patan,101.00,10.65,Mahuva(rail)Patan,104.00,4.55,Mahuva(rail)Ambernath(rail)Patan,116.00,13.00
Mahuva,Mettur,Mahuva(rail)Ambernath(rail)Mettur,101.00,9.44,Mahuva(road)Karaikal(rail)Mettur,104.00,6.77,Mahuva(rail)Surendranagar(rail)Mettur,108.00,12.28,Mahuva(road)Mettur,116.00,5.23,Mahuva(road)Medinipur(road)Mettur,117.00,5.09
Mahuva,Huliyar,Mahuva(road)Huliyar,87.00,2.73,Mahuva(rail)Chatrapur(rail)Huliyar,92.00,7.91,Mahuva(road)Medinipur(rail)Huliyar,101.00,8.35,Mahuva(rail)Bhusawal(rail)Huliyar,103.00,9.00,Mahuva(rail)Goregaon(rail)Huliyar,116.00,8.09
Mahuva,Harihar,Mahuva(road)Harihar,98.00,5.08,Mahuva(road)Karaikal(rail)Harihar,119.00,7.15,Mahuva(rail)Hyderabad(rail)Harihar,119.00,8.79,Mahuva(rail)Jagadhri(rail)Harihar,123.00,9.92,Mahuva(road)Kollam(road)Harihar,127.00,9.41
Mahuva,Rasayani,Mahuva(rail)Rasayani,115.00,2.75,Mahuva(road)Pakur(rail)Rasayani,118.00,8.69,Mahuva(rail)Durg(rail)Rasayani,119.00,7.78,Mahuva(rail)Malerkotla(rail)Rasayani,123.00,9.25,Mahuva(rail)Jadugora(road)Rasayani,129.00,8.13
Mahuva,Haringhata,Mahuva(road)Haringhata,79.00,5.53,Mahuva(rail)Chennai(rail)Haringhata,105.00,10.37,Mahuva(rail)Malerkotla(rail)Haringhata,108.00,11.38,Mahuva(rail)Chittorgarh(rail)Haringhata,123.00,9.51,Mahuva(rail)Durg(road)Haringhata,124.00,9.59
Mahuva,Kushtagi,Mahuva(rail)Goregaon(rail)Kushtagi,97.00,11.56,Mahuva(rail)Chennai(rail)Kushtagi,102.00,11.88,Mahuva(rail)Malerkotla(road)Kushtagi,103.00,10.29,Mahuva(rail)Chittorgarh(rail)Kushtagi,110.00,9.78,Mahuva(road)Pakur(rail)Kushtagi,117.00,9.44
Mahuva,Jadugora,Mahuva(rail)Jadugora,57.00,4.44,Mahuva(road)Jaysingpur(rail)Jadugora,103.00,9.37,Mahuva(rail)Goregaon(rail)Jadugora,107.00,8.81,Mahuva(rail)Jagadhri(road)Jadugora,110.00,5.50,Mahuva(road)Karaikal(road)Jadugora,110.00,7.42
Mahuva,Orai,Mahuva(rail)Jagadhri(road)Orai,110.00,6.33,Mahuva(rail)Ambernath(rail)Orai,111.00,12.91,Mahuva(rail)Himmatnagar(rail)Orai,114.00,8.02,Mahuva(rail)Malerkotla(rail)Orai,124.00,10.84,Mahuva(road)Pakur(rail)Orai,124.00,5.93
Mahuva,Surajpur,Mahuva(road)Surajpur,77.00,5.68,Mahuva(rail)Jadugora(rail)Surajpur,99.00,9.78,Mahuva(rail)Malerkotla(rail)Surajpur,104.00,8.79,Mahuva(rail)Jagadhri(road)Surajpur,107.00,6.84,Mahuva(rail)Chatrapur(road)Surajpur,113.00,7.20
Mahuva,Ambernath,Mahuva(rail)Ambernath,53.00,6.79,Mahuva(rail)Malerkotla(rail)Ambernath,120.00,8.67,Mahuva(road)Pakur(rail)Ambernath,120.00,8.62,Mahuva(rail)Jorapokhar(rail)Ambernath,125.00,10.08,Mahuva(rail)Jagadhri(rail)Raipur(rail)Ambernath,126.00,12.67
Mahuva,Malerkotla,Mahuva(rail)Malerkotla,46.00,5.41,Mahuva(rail)Goregaon(rail)Malerkotla,89.00,8.54,Mahuva(road)Jaysingpur(rail)Malerkotla,111.00,10.35,Mahuva(rail)Ambernath(rail)Malerkotla,114.00,10.85,Mahuva(rail)Bhusawal(rail)Malerkotla,124.00,8.53
Mahuva,Jorapokhar,Mahuva(rail)Jorapokhar,85.00,3.17,Mahuva(rail)Goregaon(rail)Jorapokhar,107.00,11.06,Mahuva(rail)Bhusawal(road)Jorapokhar,113.00,6.45,Mahuva(road)Jaysingpur(road)Jorapokhar,120.00,8.95,Mahuva(rail)Jadugora(road)Jorapokhar,123.00,9.59
Mahuva,Vizianagaram,Mahuva(road)Vizianagaram,96.00,3.37,Mahuva(rail)Malerkotla(rail)Vizianagaram,100.00,12.30,Mahuva(rail)Jadugora(rail)Vizianagaram,102.00,7.07,Mahuva(rail)Goregaon(rail)Vizianagaram,108.00,8.40,Mahuva(rail)Ambernath(rail)Vizianagaram,115.00,13.39
Mahuva,Durg,Mahuva(rail)Durg,71.00,4.11,Mahuva(rail)Ambernath(rail)Durg,96.00,10.49,Mahuva(rail)Chennai(rail)Durg,103.00,11.63,Mahuva(rail)Goregaon(rail)Durg,106.00,7.67,Mahuva(rail)Jadugora(road)Durg,107.00,7.74
Mahuva,Himmatnagar,Mahuva(rail)Himmatnagar,72.00,2.58,Mahuva(rail)Goregaon(road)Himmatnagar,94.00,9.91,Mahuva(road)Ramanagara(rail)Himmatnagar,101.00,6.95,Mahuva(rail)Jagadhri(rail)Himmatnagar,109.00,10.15,Mahuva(rail)Ambernath(rail)Himmatnagar,113.00,13.53
Jagadhri,Chennai,Jagadhri(rail)Raipur(rail)Chennai,84.00,6.89,Jagadhri(rail)Chennai,96.00,6.24,Jagadhri(rail)Himmatnagar(road)Chennai,116.00,10.50,Jagadhri(rail)Lucknow(rail)Chennai,117.00,9.34,Jagadhri(rail)Thiruvalla(road)Chennai,118.00,9.49
Jagadhri,Chittorgarh,Jagadhri(rail)Chittorgarh,79.00,6.80,Jagadhri(rail)Bhubaneswar(rail)Chittorgarh,89.00,8.70,Jagadhri(rail)Raipur(rail)Chittorgarh,93.00,9.87,Jagadhri(road)Sagar(rail)Chittorgarh,107.00,6.07,Jagadhri(rail)Bhusawal(rail)Chittorgarh,109.00,9.04
Jagadhri,Ratnagiri,Jagadhri(road)Ratnagiri,56.00,2.50,Jagadhri(road)Ranebennur(rail)Ratnagiri,99.00,9.73,Jagadhri(rail)Raipur(rail)Hyderabad(rail)Ratnagiri,123.00,10.96,Jagadhri(rail)Thiruvalla(rail)Ratnagiri,130.00,10.16,Jagadhri(rail)Surendranagar(road)Ratnagiri,133.00,8.27
Jagadhri,Goregaon,Jagadhri(road)Goregaon,77.00,3.51,Jagadhri(road)Ranebennur(rail)Goregaon,97.00,11.52,Jagadhri(rail)Raipur(road)Goregaon,105.00,8.27,Jagadhri(road)Orai(rail)Goregaon,112.00,9.29,Jagadhri(rail)Bhubaneswar(road)Goregaon,114.00,7.56
Jagadhri,Pindwara,Jagadhri(road)Pindwara,83.00,4.78,Jagadhri(rail)Raipur(rail)Pindwara,93.00,7.19,Jagadhri(rail)Karaikal(rail)Pindwara,109.00,7.14,Jagadhri(road)Ratnagiri(road)Pindwara,110.00,7.16,Jagadhri(rail)Thiruvalla(rail)Pindwara,112.00,11.72
Jagadhri,Raipur,Jagadhri(rail)Raipur,40.00,3.19,Jagadhri(rail)Thiruvalla(rail)Raipur,102.00,9.96,Jagadhri(rail)Surendranagar(rail)Raipur,111.00,8.40,Jagadhri(rail)Bhusawal(road)Raipur,116.00,7.27,Jagadhri(rail)Karaikal(rail)Raipur,117.00,10.37
Jagadhri,Gokak,Jagadhri(rail)Raipur(rail)Gokak,95.00,5.83,Jagadhri(road)Sagar(rail)Gokak,103.00,9.64,Jagadhri(road)Ranebennur(road)Gokak,104.00,9.02,Jagadhri(rail)Bhusawal(road)Gokak,123.00,8.51,Jagadhri(rail)Bhubaneswar(road)Gokak,124.00,11.50
Jagadhri,Lucknow,Jagadhri(rail)Lucknow,67.00,3.93,Jagadhri(rail)Bhubaneswar(road)Lucknow,98.00,8.96,Jagadhri(road)Ranebennur(rail)Lucknow,116.00,8.56,Jagadhri(rail)Karaikal(road)Lucknow,128.00,6.10,Jagadhri(rail)Bhusawal(road)Lucknow,137.00,8.34
Jagadhri,Delhi,Jagadhri(rail)Karaikal(rail)Delhi,92.00,8.72,Jagadhri(road)Jadugora(road)Delhi,120.00,5.32,Jagadhri(road)Surajpur(rail)Delhi,124.00,8.65,N/A,N/A,N/A,N/A,N/A,N/A
Jagadhri,Mumbai,Jagadhri(rail)Karaikal(road)Mumbai,98.00,6.73,Jagadhri(road)Jaysingpur(rail)Mumbai,100.00,10.79,Jagadhri(road)Ranebennur(road)Mumbai,103.00,9.19,Jagadhri(road)Mumbai,105.00,2.84,Jagadhri(road)Channapatna(rail)Mumbai,106.00,10.50
Jagadhri,Sagar,Jagadhri(road)Sagar,62.00,3.29,Jagadhri(road)Ratnagiri(rail)Sagar,99.00,5.26,Jagadhri(road)Jadugora(rail)Sagar,107.00,8.75,Jagadhri(rail)Chittorgarh(rail)Sagar,120.00,9.82,Jagadhri(road)Channapatna(road)Sagar,124.00,8.41
Jagadhri,Jalpaiguri,Jagadhri(rail)Bhubaneswar(rail)Jalpaiguri,97.00,11.16,Jagadhri(rail)Raipur(rail)Jalpaiguri,109.00,6.47,Jagadhri(rail)Bhusawal(road)Jalpaiguri,109.00,5.10,Jagadhri(road)Orai(rail)Jalpaiguri,113.00,6.04,N/A,N/A,N/A
Jagadhri,Pakur,Jagadhri(road)Channapatna(rail)Pakur,106.00,8.12,Jagadhri(rail)Karaikal(rail)Pakur,112.00,8.79,Jagadhri(road)Orai(rail)Pakur,115.00,6.36,Jagadhri(road)Jadugora(rail)Pakur,118.00,6.81,Jagadhri(road)Ranebennur(rail)Pakur,124.00,10.48
Jagadhri,Sardarshahar,Jagadhri(road)Sardarshahar,89.00,3.23,Jagadhri(road)Ratnagiri(road)Sardarshahar,115.00,7.80,Jagadhri(road)Goregaon(rail)Sardarshahar,121.00,9.40,Jagadhri(road)Channapatna(road)Sardarshahar,125.00,9.86,Jagadhri(road)Orai(road)Sardarshahar,125.00,5.50
Jagadhri,Sirohi,Jagadhri(rail)Sirohi,90.00,4.01,Jagadhri(road)Jadugora(road)Sirohi,120.00,6.20,Jagadhri(rail)Bhubaneswar(rail)Sirohi,121.00,10.34,Jagadhri(road)Ratnagiri(road)Sirohi,135.00,7.85,Jagadhri(road)Orai(rail)Sirohi,141.00,8.43
Jagadhri,Jaysingpur,Jagadhri(road)Jaysingpur,58.00,4.28,Jagadhri(rail)Raipur(road)Jaysingpur,100.00,7.28,Jagadhri(rail)Surendranagar(rail)Jaysingpur,106.00,5.62,Jagadhri(rail)Chittorgarh(rail)Jaysingpur,123.00,11.25,Jagadhri(rail)Lucknow(rail)Jaysingpur,124.00,9.36
Jagadhri,Ramanagara,Jagadhri(rail)Raipur(rail)Ramanagara,99.00,8.48,Jagadhri(rail)Thiruvalla(rail)Ramanagara,122.00,10.55,Jagadhri(rail)Lucknow(rail)Ramanagara,126.00,10.05,Jagadhri(road)Surajpur(rail)Ramanagara,132.00,7.63,Jagadhri(rail)Himmatnagar(road)Ramanagara,139.00,10.09
Jagadhri,Hyderabad,Jagadhri(rail)Raipur(rail)Hyderabad,82.00,5.88,Jagadhri(rail)Hyderabad,99.00,6.17,Jagadhri(road)Surajpur(rail)Hyderabad,111.00,6.16,Jagadhri(road)Jaysingpur(rail)Hyderabad,112.00,10.91,Jagadhri(rail)Bhubaneswar(rail)Hyderabad,123.00,10.18
Jagadhri,Channapatna,Jagadhri(road)Channapatna,59.00,5.35,Jagadhri(rail)Raipur(rail)Channapatna,82.00,6.10,Jagadhri(rail)Karaikal(rail)Channapatna,106.00,7.93,Jagadhri(rail)Bhubaneswar(road)Channapatna,109.00,8.66,Jagadhri(rail)Lucknow(road)Channapatna,124.00,7.83
Jagadhri,Surendranagar,Jagadhri(rail)Surendranagar,65.00,2.76,Jagadhri(rail)Raipur(rail)Surendranagar,90.00,6.76,Jagadhri(rail)Bhusawal(rail)Surendranagar,102.00,5.58,Jagadhri(road)Ratnagiri(rail)Surendranagar,111.00,6.87,Jagadhri(road)Chatrapur(rail)Surendranagar,120.00,6.62
Jagadhri,Thiruvalla,Jagadhri(rail)Thiruvalla,61.00,4.80,Jagadhri(rail)Raipur(road)Thiruvalla,107.00,7.05,Jagadhri(rail)Bhusawal(rail)Thiruvalla,107.00,7.80,Jagadhri(road)Ranebennur(rail)Thiruvalla,108.00,11.38,Jagadhri(rail)Karaikal(road)Thiruvalla,123.00,8.19
Jagadhri,Ranebennur,Jagadhri(road)Ranebennur,51.00,5.18,Jagadhri(road)Ratnagiri(rail)Ranebennur,97.00,8.71,Jagadhri(rail)Bhubaneswar(road)Ranebennur,114.00,9.10,Jagadhri(road)Orai(rail)Ranebennur,114.00,7.75,Jagadhri(road)Jaysingpur(rail)Ranebennur,124.00,10.91
Jagadhri,Karaikal,Jagadhri(rail)Karaikal,45.00,3.75,Jagadhri(road)Jaysingpur(road)Karaikal,110.00,10.25,Jagadhri(road)Surajpur(rail)Karaikal,112.00,8.11,Jagadhri(road)Channapatna(rail)Karaikal,116.00,9.34,Jagadhri(rail)Bhusawal(road)Karaikal,121.00,4.82
Jagadhri,Belgaum,Jagadhri(rail)Belgaum,81.00,5.68,Jagadhri(road)Ratnagiri(road)Belgaum,114.00,6.82,Jagadhri(rail)Himmatnagar(rail)Belgaum,119.00,10.11,Jagadhri(road)Jadugora(rail)Belgaum,125.00,8.47,Jagadhri(rail)Karaikal(rail)Belgaum,129.00,7.32
Jagadhri,Chatrapur,Jagadhri(road)Chatrapur,70.00,3.43,Jagadhri(rail)Raipur(rail)Chatrapur,94.00,6.12,Jagadhri(road)Ratnagiri(rail)Chatrapur,103.00,5.43,Jagadhri(rail)Bhubaneswar(road)Chatrapur,106.00,11.32,Jagadhri(road)Jadugora(rail)Chatrapur,118.00,7.63
Jagadhri,Suri,Jagadhri(rail)Suri,84.00,3.00,Jagadhri(rail)Karaikal(road)Suri,97.00,8.30,Jagadhri(rail)Bhubaneswar(rail)Suri,100.00,9.70,Jagadhri(rail)Bhusawal(rail)Suri,104.00,9.36,Jagadhri(road)Ratnagiri(road)Suri,112.00,7.93
Jagadhri,Bhubaneswar,Jagadhri(rail)Bhubaneswar,48.00,5.54,Jagadhri(road)Surajpur(rail)Bhubaneswar,104.00,8.25,Jagadhri(rail)Bhusawal(rail)Bhubaneswar,107.00,6.73,Jagadhri(road)Orai(rail)Bhubaneswar,113.00,9.40,Jagadhri(road)Jadugora(road)Bhubaneswar,117.00,7.24
Jagadhri,Mahuva,Jagadhri(rail)Karaikal(rail)Mahuva,90.00,8.32,Jagadhri(rail)Raipur(rail)Mahuva,101.00,9.25,Jagadhri(road)Mahuva,105.00,3.23,Jagadhri(road)Surajpur(rail)Mahuva,105.00,10.53,Jagadhri(road)Ranebennur(rail)Mahuva,123.00,9.53
Jagadhri,Barh,Jagadhri(road)Barh,98.00,3.90,Jagadhri(road)Ratnagiri(rail)Barh,104.00,8.67,Jagadhri(road)Ranebennur(rail)Barh,109.00,10.93,Jagadhri(rail)Raipur(rail)Barh,112.00,9.98,Jagadhri(road)Channapatna(rail)Barh,119.00,10.30
Jagadhri,Bhusawal,Jagadhri(rail)Bhusawal,59.00,2.80,Jagadhri(rail)Raipur(rail)Bhusawal,80.00,6.64,Jagadhri(rail)Bhubaneswar(rail)Bhusawal,88.00,10.40,Jagadhri(road)Channapatna(rail)Bhusawal,113.00,8.30,Jagadhri(rail)Chittorgarh(rail)Bhusawal,121.00,9.31
Jagadhri,Alipurduar,Jagadhri(rail)Alipurduar,87.00,5.59,Jagadhri(rail)Karaikal(rail)Alipurduar,107.00,6.50,Jagadhri(road)Channapatna(rail)Alipurduar,115.00,9.77,Jagadhri(rail)Harihar(rail)Alipurduar,119.00,10.09,Jagadhri(road)Orai(road)Alipurduar,125.00,6.81
Jagadhri,Kollam,Jagadhri(road)Kollam,91.00,3.12,Jagadhri(rail)Surendranagar(rail)Kollam,105.00,5.49,Jagadhri(road)Surajpur(rail)Kollam,115.00,9.23,Jagadhri(rail)Raipur(rail)Kollam,118.00,8.34,Jagadhri(road)Orai(rail)Kollam,119.00,9.63
Jagadhri,Medinipur,Jagadhri(road)Medinipur,96.00,4.06,Jagadhri(road)Ratnagiri(rail)Medinipur,96.00,7.36,Jagadhri(road)Channapatna(rail)Medinipur,100.00,8.27,Jagadhri(rail)Bhubaneswar(road)Medinipur,103.00,8.72,Jagadhri(road)Jadugora(rail)Medinipur,110.00,7.75
Jagadhri,Patan,Jagadhri(road)Patan,77.00,5.45,Jagadhri(road)Ranebennur(rail)Patan,97.00,7.98,Jagadhri(road)Ratnagiri(rail)Patan,100.00,5.90,Jagadhri(rail)Bhubaneswar(rail)Patan,104.00,11.56,Jagadhri(rail)Raipur(road)Patan,106.00,5.23
Jagadhri,Mettur,Jagadhri(rail)Karaikal(rail)Mettur,91.00,6.40,Jagadhri(rail)Mettur,95.00,5.51,Jagadhri(rail)Bhubaneswar(road)Mettur,105.00,7.99,Jagadhri(rail)Lucknow(rail)Mettur,110.00,7.44,Jagadhri(rail)Surendranagar(rail)Mettur,113.00,9.53
Jagadhri,Huliyar,Jagadhri(rail)Bhusawal(rail)Huliyar,103.00,9.02,Jagadhri(rail)Karaikal(road)Huliyar,109.00,7.72,Jagadhri(rail)Huliyar,110.00,6.63,Jagadhri(road)Chatrapur(rail)Huliyar,110.00,7.32,Jagadhri(rail)Raipur(rail)Huliyar,113.00,8.55
