Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Thiruvalla,Ratnagiri,Thiruvalla(air)Ratnagiri,197.00,3.23,Thiruvalla(rail)Jaysingpur(rail)Ratnagiri,101.00,10.07,Thiruvalla(rail)Jagadhri(road)Ratnagiri,105.00,9.20,Thiruvalla(rail)Medinipur(rail)Ratnagiri,116.00,12.02,Thiruvalla(rail)Surajpur(rail)Ratnagiri,116.00,9.41
Thiruvalla,Goregaon,Thiruvalla(road)Goregaon,119.00,3.09,Thiruvalla(rail)Rasayani(rail)Goregaon,94.00,6.53,Thiruvalla(rail)Jagadhri(rail)Goregaon,111.00,11.66,Thiruvalla(rail)Patan(road)Goregaon,122.00,7.53,Thiruvalla(rail)Vizianagaram(road)Goregaon,123.00,10.74
Thiruvalla,Pindwara,Thiruvalla(road)Pindwara,123.00,3.70,Thiruvalla(rail)Surajpur(road)Pindwara,101.00,10.49,Thiruvalla(rail)Bhubaneswar(rail)Pindwara,102.00,12.44,Thiruvalla(rail)Vizianagaram(road)Pindwara,106.00,9.92,Thiruvalla(rail)Medinipur(rail)Pindwara,114.00,11.83
Thiruvalla,Raipur,Thiruvalla(air)Raipur,450.00,2.97,Thiruvalla(rail)Medinipur(rail)Raipur,82.00,7.95,Thiruvalla(rail)Jagadhri(rail)Raipur,87.00,8.58,Thiruvalla(rail)Rasayani(rail)Raipur,96.00,7.08,Thiruvalla(road)Chennai(rail)Raipur,98.00,7.80
Thiruvalla,Gokak,Thiruvalla(air)Sagar(road)Gokak,344.00,4.03,Thiruvalla(rail)Gokak,97.00,5.12,Thiruvalla(rail)Vizianagaram(rail)Gokak,98.00,11.77,Thiruvalla(rail)Rasayani(road)Gokak,98.00,9.18,Thiruvalla(rail)Ratnagiri(rail)Gokak,100.00,10.05
Thiruvalla,Lucknow,Thiruvalla(air)Kollam(air)Lucknow,714.00,2.96,Thiruvalla(rail)Lucknow,98.00,5.18,Thiruvalla(rail)Harihar(road)Lucknow,100.00,6.55,Thiruvalla(road)Chennai(rail)Lucknow,100.00,8.34,Thiruvalla(road)Raipur(rail)Lucknow,104.00,8.48
Thiruvalla,Delhi,Thiruvalla(road)Delhi,180.00,2.29,Thiruvalla(rail)Harihar(road)Delhi,104.00,8.79,Thiruvalla(rail)Ratnagiri(road)Delhi,124.00,6.41,Thiruvalla(rail)Vizianagaram(rail)Delhi,127.00,9.65,Thiruvalla(road)Raipur(rail)Delhi,127.00,9.90
Thiruvalla,Mumbai,Thiruvalla(rail)Mumbai,137.00,2.89,Thiruvalla(rail)Surajpur(rail)Mumbai,87.00,12.80,Thiruvalla(rail)Harihar(rail)Mumbai,91.00,8.52,Thiruvalla(road)Chennai(rail)Mumbai,100.00,7.21,Thiruvalla(rail)Ratnagiri(rail)Mumbai,112.00,5.97
Thiruvalla,Sagar,Thiruvalla(air)Sagar,192.00,1.59,Thiruvalla(rail)Harihar(rail)Sagar,84.00,7.71,Thiruvalla(rail)Medinipur(rail)Sagar,91.00,8.42,Thiruvalla(rail)Ratnagiri(rail)Sagar,112.00,8.21,Thiruvalla(rail)Patan(rail)Sagar,117.00,9.01
Thiruvalla,Jalpaiguri,Thiruvalla(air)Jalpaiguri,294.00,1.69,Thiruvalla(rail)Jagadhri(rail)Jalpaiguri,93.00,8.43,Thiruvalla(rail)Vizianagaram(road)Jalpaiguri,101.00,11.47,Thiruvalla(rail)Kushtagi(rail)Jalpaiguri,107.00,9.00,Thiruvalla(rail)Harihar(road)Jalpaiguri,113.00,9.21
Thiruvalla,Pakur,Thiruvalla(road)Pakur,175.00,2.05,Thiruvalla(rail)Harihar(rail)Pakur,92.00,7.72,Thiruvalla(rail)Jaysingpur(rail)Pakur,105.00,9.51,Thiruvalla(rail)Bhubaneswar(road)Pakur,105.00,9.44,Thiruvalla(rail)Ratnagiri(road)Pakur,112.00,6.16
Thiruvalla,Sardarshahar,Thiruvalla(rail)Sardarshahar,135.00,3.56,Thiruvalla(rail)Jagadhri(road)Sardarshahar,96.00,9.21,Thiruvalla(rail)Surajpur(road)Sardarshahar,105.00,10.13,Thiruvalla(road)Chennai(rail)Sardarshahar,108.00,7.56,Thiruvalla(rail)Patan(rail)Sardarshahar,112.00,6.64
Thiruvalla,Sirohi,Thiruvalla(air)Sirohi,282.00,2.22,Thiruvalla(rail)Harihar(rail)Sirohi,93.00,7.17,Thiruvalla(rail)Jorapokhar(rail)Sirohi,110.00,11.23,Thiruvalla(rail)Ratnagiri(rail)Sirohi,115.00,8.77,Thiruvalla(rail)Vizianagaram(rail)Sirohi,122.00,10.13
Thiruvalla,Jaysingpur,Thiruvalla(air)Belgaum(road)Jaysingpur,277.00,3.95,Thiruvalla(rail)Jaysingpur,51.00,4.20,Thiruvalla(rail)Vizianagaram(rail)Jaysingpur,90.00,12.40,Thiruvalla(rail)Bhubaneswar(rail)Jaysingpur,101.00,11.61,Thiruvalla(rail)Harihar(road)Jaysingpur,102.00,8.65
Thiruvalla,Ramanagara,Thiruvalla(air)Belgaum(road)Ramanagara,151.00,3.98,Thiruvalla(rail)Harihar(rail)Ramanagara,98.00,10.76,Thiruvalla(rail)Bhubaneswar(rail)Ramanagara,98.00,13.20,Thiruvalla(rail)Jagadhri(road)Ramanagara,109.00,11.43,Thiruvalla(rail)Ramanagara,111.00,5.50
Thiruvalla,Hyderabad,Thiruvalla(air)Belgaum(air)Hyderabad,462.00,3.22,Thiruvalla(rail)Medinipur(rail)Hyderabad,91.00,10.52,Thiruvalla(rail)Surajpur(road)Hyderabad,102.00,11.56,Thiruvalla(rail)Bhubaneswar(road)Hyderabad,109.00,10.39,Thiruvalla(rail)Rasayani(rail)Hyderabad,112.00,6.52
Thiruvalla,Channapatna,Thiruvalla(air)Jalpaiguri(rail)Channapatna,436.00,4.26,Thiruvalla(rail)Rasayani(rail)Channapatna,95.00,6.49,Thiruvalla(rail)Medinipur(rail)Channapatna,96.00,8.13,Thiruvalla(road)Raipur(rail)Channapatna,100.00,8.05,Thiruvalla(rail)Jaysingpur(rail)Channapatna,101.00,8.41
Thiruvalla,Surendranagar,Thiruvalla(road)Surendranagar,196.00,2.31,Thiruvalla(rail)Jaysingpur(rail)Surendranagar,111.00,7.25,Thiruvalla(rail)Bhubaneswar(rail)Surendranagar,112.00,12.99,Thiruvalla(rail)Ratnagiri(road)Surendranagar,113.00,6.19,Thiruvalla(rail)Jagadhri(rail)Surendranagar,119.00,9.00
Thiruvalla,Ranebennur,Thiruvalla(road)Ranebennur,148.00,3.46,Thiruvalla(rail)Harihar(rail)Ranebennur,88.00,7.62,Thiruvalla(rail)Ratnagiri(rail)Ranebennur,98.00,6.44,Thiruvalla(rail)Rasayani(road)Ranebennur,102.00,8.69,Thiruvalla(rail)Vizianagaram(rail)Ranebennur,103.00,10.94
Thiruvalla,Karaikal,Thiruvalla(road)Karaikal,191.00,2.20,Thiruvalla(rail)Jagadhri(rail)Karaikal,96.00,8.68,Thiruvalla(road)Suri(rail)Karaikal,112.00,9.32,Thiruvalla(rail)Harihar(road)Karaikal,120.00,7.30,Thiruvalla(road)Raipur(road)Karaikal,122.00,10.68
Thiruvalla,Belgaum,Thiruvalla(air)Belgaum,100.00,1.11,Thiruvalla(rail)Harihar(rail)Belgaum,85.00,10.30,Thiruvalla(rail)Kushtagi(rail)Belgaum,113.00,9.61,Thiruvalla(rail)Rasayani(road)Belgaum,116.00,5.39,Thiruvalla(rail)Jagadhri(road)Belgaum,119.00,10.08
Thiruvalla,Chatrapur,Thiruvalla(road)Jagadhri(road)Chatrapur,305.00,4.16,Thiruvalla(rail)Medinipur(road)Chatrapur,96.00,7.50,Thiruvalla(rail)Jaysingpur(rail)Chatrapur,97.00,8.33,Thiruvalla(rail)Bhubaneswar(road)Chatrapur,105.00,11.80,Thiruvalla(rail)Vizianagaram(road)Chatrapur,112.00,9.68
Thiruvalla,Suri,Thiruvalla(air)Suri,258.00,3.48,Thiruvalla(rail)Harihar(rail)Suri,81.00,10.10,Thiruvalla(rail)Surajpur(rail)Suri,111.00,12.71,Thiruvalla(rail)Chittorgarh(rail)Suri,122.00,7.96,Thiruvalla(rail)Jagadhri(rail)Harihar(rail)Suri,125.00,14.62
Thiruvalla,Bhubaneswar,Thiruvalla(road)Bhubaneswar,54.00,3.94,Thiruvalla(rail)Rasayani(rail)Bhubaneswar,88.00,7.39,Thiruvalla(rail)Harihar(road)Bhubaneswar,101.00,7.37,Thiruvalla(rail)Kushtagi(road)Bhubaneswar,112.00,9.12,Thiruvalla(rail)Vizianagaram(rail)Bhubaneswar,114.00,11.12
Thiruvalla,Mahuva,Thiruvalla(road)Mahuva,175.00,2.04,Thiruvalla(rail)Harihar(rail)Mahuva,86.00,10.65,Thiruvalla(rail)Rasayani(rail)Mahuva,99.00,9.54,Thiruvalla(rail)Vizianagaram(rail)Mahuva,102.00,11.33,Thiruvalla(rail)Surajpur(road)Mahuva,106.00,11.56
Thiruvalla,Jagadhri,Thiruvalla(road)Jagadhri,110.00,2.11,Thiruvalla(rail)Ratnagiri(rail)Jagadhri,101.00,8.51,Thiruvalla(rail)Kushtagi(rail)Jagadhri,107.00,8.88,Thiruvalla(rail)Medinipur(road)Jagadhri,116.00,10.89,Thiruvalla(rail)Jorapokhar(rail)Jagadhri,116.00,9.12
Thiruvalla,Barh,Thiruvalla(air)Kollam(road)Barh,555.00,4.20,Thiruvalla(road)Barh,79.00,4.51,Thiruvalla(rail)Medinipur(rail)Barh,105.00,11.80,Thiruvalla(rail)Jaysingpur(rail)Barh,106.00,6.95,Thiruvalla(rail)Rasayani(rail)Barh,108.00,7.15
Thiruvalla,Bhusawal,Thiruvalla(rail)Bhusawal,167.00,2.98,Thiruvalla(rail)Harihar(rail)Bhusawal,86.00,9.05,Thiruvalla(rail)Medinipur(rail)Bhusawal,87.00,9.79,Thiruvalla(rail)Bhubaneswar(rail)Bhusawal,99.00,9.62,Thiruvalla(rail)Surajpur(rail)Bhusawal,113.00,10.47
Thiruvalla,Alipurduar,Thiruvalla(road)Alipurduar,138.00,3.45,Thiruvalla(rail)Vizianagaram(rail)Alipurduar,88.00,9.00,Thiruvalla(rail)Medinipur(road)Alipurduar,99.00,11.24,Thiruvalla(rail)Jagadhri(road)Alipurduar,111.00,10.42,Thiruvalla(rail)Goregaon(rail)Alipurduar,125.00,6.38
Thiruvalla,Kollam,Thiruvalla(air)Kollam,363.00,1.75,Thiruvalla(rail)Surajpur(road)Kollam,96.00,9.88,Thiruvalla(rail)Jaysingpur(rail)Kollam,98.00,10.19,Thiruvalla(rail)Vizianagaram(rail)Kollam,99.00,9.94,Thiruvalla(rail)Rasayani(road)Kollam,104.00,8.98
Thiruvalla,Medinipur,Thiruvalla(air)Sagar(road)Medinipur,375.00,3.79,Thiruvalla(rail)Medinipur,42.00,5.35,Thiruvalla(rail)Jagadhri(road)Medinipur,103.00,9.63,Thiruvalla(rail)Ratnagiri(rail)Medinipur,103.00,10.06,Thiruvalla(rail)Malerkotla(road)Medinipur,130.00,11.37
Thiruvalla,Patan,Thiruvalla(rail)Patan,67.00,2.93,Thiruvalla(rail)Harihar(rail)Patan,82.00,8.67,Thiruvalla(rail)Medinipur(rail)Patan,85.00,11.64,Thiruvalla(rail)Jaysingpur(road)Patan,103.00,6.66,Thiruvalla(road)Suri(rail)Patan,113.00,10.91
Thiruvalla,Mettur,Thiruvalla(road)Mettur,152.00,2.13,Thiruvalla(rail)Surajpur(rail)Mettur,90.00,9.76,Thiruvalla(rail)Jagadhri(rail)Mettur,91.00,11.99,Thiruvalla(road)Raipur(rail)Mettur,107.00,10.64,Thiruvalla(rail)Vizianagaram(rail)Mettur,109.00,10.71
Thiruvalla,Huliyar,Thiruvalla(rail)Huliyar,90.00,2.84,Thiruvalla(rail)Medinipur(rail)Huliyar,92.00,8.71,Thiruvalla(rail)Jagadhri(road)Huliyar,97.00,11.25,Thiruvalla(road)Raipur(rail)Huliyar,109.00,8.67,Thiruvalla(rail)Kushtagi(rail)Huliyar,112.00,11.57
Thiruvalla,Harihar,Thiruvalla(air)Harihar,200.00,1.90,Thiruvalla(rail)Jagadhri(rail)Harihar,85.00,8.64,Thiruvalla(rail)Jaysingpur(rail)Harihar,91.00,9.59,Thiruvalla(rail)Surajpur(rail)Harihar,111.00,9.81,Thiruvalla(rail)Bhubaneswar(rail)Harihar,119.00,10.45
Thiruvalla,Rasayani,Thiruvalla(rail)Rasayani,44.00,3.23,Thiruvalla(rail)Bhubaneswar(rail)Rasayani,101.00,12.06,Thiruvalla(rail)Surajpur(rail)Rasayani,105.00,12.36,Thiruvalla(rail)Kushtagi(road)Rasayani,116.00,8.67,Thiruvalla(rail)Harihar(road)Rasayani,122.00,8.38
Thiruvalla,Haringhata,Thiruvalla(road)Haringhata,100.00,3.08,Thiruvalla(rail)Harihar(road)Haringhata,103.00,8.51,Thiruvalla(road)Suri(rail)Haringhata,118.00,10.28,Thiruvalla(road)Huliyar(rail)Haringhata,122.00,8.40,Thiruvalla(rail)Jagadhri(road)Haringhata,124.00,11.80
Thiruvalla,Kushtagi,Thiruvalla(air)Jalpaiguri(road)Kushtagi,407.00,3.72,Thiruvalla(rail)Kushtagi,62.00,5.24,Thiruvalla(rail)Jagadhri(rail)Kushtagi,89.00,8.99,Thiruvalla(road)Raipur(rail)Kushtagi,100.00,9.45,Thiruvalla(rail)Vizianagaram(road)Kushtagi,120.00,11.21
Thiruvalla,Jadugora,Thiruvalla(rail)Jadugora,85.00,2.56,Thiruvalla(rail)Rasayani(rail)Jadugora,89.00,8.46,Thiruvalla(rail)Medinipur(road)Jadugora,92.00,8.41,Thiruvalla(rail)Jaysingpur(rail)Jadugora,104.00,10.12,Thiruvalla(rail)Ratnagiri(road)Jadugora,119.00,7.38
Thiruvalla,Orai,Thiruvalla(rail)Orai,78.00,3.81,Thiruvalla(road)Huliyar(rail)Orai,114.00,10.28,Thiruvalla(rail)Medinipur(rail)Orai,117.00,9.31,Thiruvalla(rail)Ratnagiri(rail)Orai,118.00,6.50,Thiruvalla(rail)Belgaum(rail)Orai,118.00,10.03
Thiruvalla,Surajpur,Thiruvalla(air)Belgaum(rail)Surajpur,156.00,3.75,Thiruvalla(rail)Surajpur,46.00,6.12,Thiruvalla(rail)Jagadhri(rail)Surajpur,86.00,8.46,Thiruvalla(rail)Harihar(rail)Surajpur,96.00,8.44,Thiruvalla(rail)Bhubaneswar(rail)Surajpur,99.00,11.10
Thiruvalla,Ambernath,Thiruvalla(rail)Ambernath,141.00,2.50,Thiruvalla(rail)Vizianagaram(rail)Ambernath,103.00,10.36,Thiruvalla(rail)Jaysingpur(rail)Ambernath,105.00,7.22,Thiruvalla(rail)Rasayani(rail)Ambernath,110.00,9.12,Thiruvalla(rail)Medinipur(rail)Ambernath,113.00,8.30
Thiruvalla,Malerkotla,Thiruvalla(road)Malerkotla,194.00,3.42,Thiruvalla(rail)Vizianagaram(rail)Malerkotla,87.00,12.81,Thiruvalla(rail)Surajpur(rail)Malerkotla,89.00,9.43,Thiruvalla(rail)Jaysingpur(rail)Malerkotla,98.00,9.08,Thiruvalla(rail)Rasayani(road)Malerkotla,102.00,8.10
Thiruvalla,Jorapokhar,Thiruvalla(road)Pakur(road)Jorapokhar,363.00,4.16,Thiruvalla(rail)Jorapokhar,70.00,5.74,Thiruvalla(rail)Medinipur(road)Jorapokhar,100.00,10.20,Thiruvalla(rail)Jaysingpur(road)Jorapokhar,117.00,7.10,Thiruvalla(rail)Kushtagi(road)Jorapokhar,117.00,10.17
Thiruvalla,Vizianagaram,Thiruvalla(air)Sagar(rail)Vizianagaram,366.00,4.21,Thiruvalla(rail)Vizianagaram,41.00,5.91,Thiruvalla(rail)Harihar(rail)Vizianagaram,88.00,9.21,Thiruvalla(rail)Medinipur(rail)Vizianagaram,91.00,8.97,Thiruvalla(rail)Kushtagi(rail)Vizianagaram,103.00,9.17
Thiruvalla,Durg,Thiruvalla(air)Durg,437.00,2.67,Thiruvalla(rail)Jagadhri(road)Durg,96.00,8.46,Thiruvalla(rail)Harihar(road)Durg,97.00,8.93,Thiruvalla(road)Chennai(road)Durg,114.00,8.29,Thiruvalla(rail)Medinipur(rail)Durg,115.00,11.42
Thiruvalla,Himmatnagar,Thiruvalla(air)Harihar(road)Himmatnagar,270.00,3.94,Thiruvalla(rail)Medinipur(road)Himmatnagar,96.00,9.00,Thiruvalla(rail)Vizianagaram(rail)Himmatnagar,98.00,8.53,Thiruvalla(rail)Jaysingpur(rail)Himmatnagar,110.00,8.09,Thiruvalla(rail)Surajpur(road)Himmatnagar,112.00,8.64
Ranebennur,Chennai,Ranebennur(road)Chennai,191.00,2.77,Ranebennur(road)Bhubaneswar(road)Chennai,115.00,5.43,Ranebennur(rail)Pindwara(rail)Chennai,129.00,9.25,Ranebennur(rail)Jaysingpur(rail)Harihar(rail)Chennai,129.00,18.42,Ranebennur(rail)Chatrapur(rail)Bhusawal(rail)Chennai,131.00,10.33
Ranebennur,Chittorgarh,Ranebennur(road)Chittorgarh,61.00,2.85,Ranebennur(rail)Chatrapur(rail)Chittorgarh,92.00,7.43,Ranebennur(rail)Jaysingpur(road)Chittorgarh,99.00,10.69,Ranebennur(rail)Ramanagara(rail)Chittorgarh,118.00,8.54,Ranebennur(rail)Lucknow(road)Chittorgarh,127.00,7.62
Ranebennur,Ratnagiri,Ranebennur(road)Chennai(air)Ratnagiri,439.00,3.99,Ranebennur(rail)Jaysingpur(rail)Ratnagiri,91.00,12.74,Ranebennur(road)Ratnagiri,95.00,4.49,Ranebennur(rail)Jagadhri(road)Ratnagiri,111.00,9.69,Ranebennur(road)Surajpur(rail)Ratnagiri,126.00,7.35
Ranebennur,Goregaon,Ranebennur(rail)Goregaon,132.00,4.81,Ranebennur(road)Jalpaiguri(rail)Goregaon,98.00,5.60,Ranebennur(rail)Alipurduar(rail)Goregaon,99.00,11.76,Ranebennur(rail)Chatrapur(road)Goregaon,109.00,6.96,Ranebennur(rail)Jagadhri(rail)Goregaon,117.00,12.15
Ranebennur,Pindwara,Ranebennur(rail)Pindwara,70.00,3.41,Ranebennur(rail)Ramanagara(rail)Pindwara,107.00,10.52,Ranebennur(road)Surajpur(road)Pindwara,111.00,8.43,Ranebennur(road)Bhubaneswar(rail)Pindwara,112.00,8.82,Ranebennur(rail)Delhi(rail)Pindwara,118.00,8.86
Ranebennur,Raipur,Ranebennur(road)Raipur,123.00,3.02,Ranebennur(rail)Jagadhri(rail)Raipur,93.00,9.07,Ranebennur(rail)Chatrapur(rail)Raipur,104.00,7.48,Ranebennur(rail)Ramanagara(rail)Raipur,105.00,6.87,Ranebennur(road)Jalpaiguri(rail)Raipur,111.00,7.25
Ranebennur,Gokak,Ranebennur(road)Gokak,155.00,2.15,Ranebennur(rail)Ramanagara(road)Gokak,100.00,9.99,Ranebennur(rail)Chatrapur(rail)Gokak,107.00,8.06,Ranebennur(road)Jalpaiguri(rail)Gokak,108.00,8.28,Ranebennur(rail)Lucknow(road)Gokak,111.00,9.22
Ranebennur,Lucknow,Ranebennur(road)Lucknow,106.00,3.67,Ranebennur(rail)Delhi(rail)Lucknow,105.00,9.00,Ranebennur(rail)Alipurduar(road)Lucknow,112.00,12.80,Ranebennur(road)Haringhata(rail)Lucknow,117.00,10.33,Ranebennur(road)Belgaum(rail)Lucknow,118.00,10.31
Ranebennur,Delhi,Ranebennur(road)Mumbai(air)Delhi,329.00,4.08,Ranebennur(rail)Delhi,62.00,5.77,Ranebennur(rail)Chatrapur(road)Delhi,111.00,8.89,Ranebennur(rail)Jaysingpur(rail)Delhi,120.00,13.63,Ranebennur(rail)Lucknow(road)Delhi,134.00,6.84
Ranebennur,Mumbai,Ranebennur(road)Mumbai,138.00,2.67,Ranebennur(rail)Chatrapur(road)Mumbai,94.00,5.57,Ranebennur(road)Surajpur(rail)Mumbai,97.00,10.74,Ranebennur(road)Belgaum(rail)Mumbai,111.00,7.22,Ranebennur(rail)Pindwara(rail)Mumbai,111.00,6.31
Ranebennur,Sagar,Ranebennur(road)Sagar,120.00,2.30,Ranebennur(road)Barh(rail)Sagar,94.00,6.93,Ranebennur(rail)Alipurduar(rail)Sagar,114.00,11.14,Ranebennur(rail)Jaysingpur(rail)Sagar,115.00,12.30,Ranebennur(rail)Chatrapur(rail)Sagar,118.00,7.33
Ranebennur,Jalpaiguri,Ranebennur(road)Jalpaiguri,58.00,2.40,Ranebennur(rail)Ramanagara(rail)Jalpaiguri,84.00,10.40,Ranebennur(rail)Chatrapur(rail)Jalpaiguri,87.00,6.99,Ranebennur(rail)Jagadhri(rail)Jalpaiguri,99.00,8.92,Ranebennur(road)Barh(rail)Jalpaiguri,109.00,8.16
Ranebennur,Pakur,Ranebennur(road)Pakur,190.00,2.52,Ranebennur(rail)Jaysingpur(rail)Pakur,95.00,12.18,Ranebennur(rail)Ramanagara(rail)Pakur,105.00,10.25,Ranebennur(road)Belgaum(road)Pakur,107.00,8.57,Ranebennur(rail)Lucknow(rail)Pakur,109.00,9.78
Ranebennur,Sardarshahar,Ranebennur(road)Sardarshahar,134.00,2.22,Ranebennur(rail)Chatrapur(rail)Sardarshahar,98.00,5.91,Ranebennur(rail)Jagadhri(road)Sardarshahar,102.00,9.70,Ranebennur(rail)Delhi(rail)Sardarshahar,103.00,10.70,Ranebennur(rail)Jaysingpur(road)Sardarshahar,104.00,12.52
Ranebennur,Sirohi,Ranebennur(rail)Sirohi,101.00,3.46,Ranebennur(rail)Ramanagara(road)Sirohi,111.00,9.33,Ranebennur(road)Haringhata(rail)Sirohi,121.00,7.01,Ranebennur(rail)Jaysingpur(rail)Sirohi,124.00,12.38,Ranebennur(rail)Jorapokhar(rail)Sirohi,124.00,8.99
Ranebennur,Jaysingpur,Ranebennur(road)Jaysingpur,195.00,3.57,Ranebennur(rail)Chatrapur(road)Jaysingpur,94.00,8.27,Ranebennur(road)Belgaum(rail)Jaysingpur,100.00,8.33,Ranebennur(road)Barh(rail)Jaysingpur,102.00,7.74,Ranebennur(rail)Vizianagaram(rail)Jaysingpur,107.00,10.94
Ranebennur,Ramanagara,Ranebennur(rail)Ramanagara,40.00,4.30,Ranebennur(rail)Chatrapur(rail)Ramanagara,83.00,9.80,Ranebennur(road)Belgaum(road)Ramanagara,106.00,6.74,Ranebennur(road)Bhubaneswar(rail)Ramanagara,108.00,9.58,Ranebennur(road)Orai(rail)Ramanagara,112.00,8.04
Ranebennur,Hyderabad,Ranebennur(road)Hyderabad,134.00,3.77,Ranebennur(road)Surajpur(road)Hyderabad,112.00,9.50,Ranebennur(road)Chittorgarh(rail)Hyderabad,119.00,8.12,Ranebennur(road)Bhubaneswar(road)Hyderabad,119.00,6.77,Ranebennur(road)Suri(rail)Hyderabad,123.00,7.39
Ranebennur,Channapatna,Ranebennur(road)Channapatna,184.00,3.22,Ranebennur(rail)Jaysingpur(rail)Channapatna,91.00,11.08,Ranebennur(rail)Lucknow(rail)Channapatna,103.00,6.86,Ranebennur(rail)Ramanagara(rail)Channapatna,112.00,7.48,Ranebennur(road)Surajpur(road)Channapatna,119.00,6.90
Ranebennur,Surendranagar,Ranebennur(road)Surendranagar,193.00,4.61,Ranebennur(rail)Jaysingpur(rail)Surendranagar,101.00,9.92,Ranebennur(rail)Lucknow(road)Surendranagar,113.00,7.73,Ranebennur(rail)Ramanagara(rail)Surendranagar,114.00,10.64,Ranebennur(rail)Chatrapur(rail)Surendranagar,121.00,8.58
Ranebennur,Thiruvalla,Ranebennur(road)Jalpaiguri(air)Thiruvalla,161.00,3.46,Ranebennur(rail)Lucknow(road)Thiruvalla,104.00,8.77,Ranebennur(rail)Chatrapur(rail)Thiruvalla,105.00,7.93,Ranebennur(rail)Jagadhri(road)Thiruvalla,107.00,10.99,Ranebennur(road)Chittorgarh(rail)Thiruvalla,115.00,6.18
Ranebennur,Karaikal,Ranebennur(road)Karaikal,73.00,3.25,Ranebennur(rail)Chatrapur(rail)Karaikal,98.00,5.77,Ranebennur(road)Jalpaiguri(rail)Karaikal,98.00,5.76,Ranebennur(rail)Jagadhri(rail)Karaikal,102.00,9.17,Ranebennur(road)Suri(rail)Karaikal,109.00,8.23
Ranebennur,Belgaum,Ranebennur(rail)Belgaum,175.00,3.17,Ranebennur(rail)Ramanagara(rail)Belgaum,89.00,11.29,Ranebennur(rail)Chatrapur(rail)Belgaum,95.00,8.06,Ranebennur(road)Jalpaiguri(rail)Belgaum,100.00,5.86,Ranebennur(rail)Alipurduar(rail)Belgaum,118.00,9.59
Ranebennur,Chatrapur,Ranebennur(road)Chatrapur,160.00,2.08,Ranebennur(rail)Ramanagara(rail)Chatrapur,83.00,9.11,Ranebennur(rail)Jaysingpur(rail)Chatrapur,87.00,11.00,Ranebennur(road)Jalpaiguri(rail)Chatrapur,108.00,6.25,Ranebennur(road)Bhubaneswar(road)Chatrapur,115.00,8.18
Ranebennur,Suri,Ranebennur(road)Suri,68.00,4.09,Ranebennur(road)Jalpaiguri(rail)Suri,98.00,8.79,Ranebennur(road)Chittorgarh(rail)Suri,102.00,6.90,Ranebennur(rail)Alipurduar(rail)Suri,103.00,11.39,Ranebennur(rail)Delhi(rail)Suri,115.00,10.79
Ranebennur,Bhubaneswar,Ranebennur(road)Bhubaneswar,63.00,3.00,Ranebennur(road)Belgaum(rail)Bhubaneswar,109.00,8.37,Ranebennur(rail)Lucknow(road)Bhubaneswar,111.00,6.31,Ranebennur(road)Jalpaiguri(road)Bhubaneswar,111.00,5.40,Ranebennur(road)Chittorgarh(road)Bhubaneswar,114.00,6.37
Ranebennur,Mahuva,Ranebennur(road)Mahuva,123.00,3.89,Ranebennur(rail)Chatrapur(rail)Mahuva,95.00,5.97,Ranebennur(rail)Lucknow(rail)Mahuva,96.00,8.49,Ranebennur(road)Jalpaiguri(rail)Mahuva,109.00,9.19,Ranebennur(rail)Delhi(rail)Mahuva,115.00,9.01
Ranebennur,Jagadhri,Ranebennur(road)Jagadhri,184.00,4.33,Ranebennur(road)Chittorgarh(rail)Jagadhri,103.00,8.40,Ranebennur(rail)Alipurduar(rail)Jagadhri,104.00,13.58,Ranebennur(rail)Jaysingpur(road)Jagadhri,109.00,9.95,Ranebennur(road)Barh(road)Jagadhri,122.00,8.11
Ranebennur,Barh,Ranebennur(road)Barh,54.00,3.01,Ranebennur(rail)Jaysingpur(rail)Barh,96.00,9.62,Ranebennur(rail)Ramanagara(rail)Barh,99.00,7.89,Ranebennur(road)Haringhata(rail)Barh,120.00,8.44,Ranebennur(rail)Lucknow(rail)Barh,127.00,6.69
Ranebennur,Bhusawal,Ranebennur(road)Bhusawal,130.00,4.47,Ranebennur(rail)Chatrapur(rail)Bhusawal,91.00,6.73,Ranebennur(rail)Lucknow(rail)Bhusawal,105.00,7.54,Ranebennur(rail)Alipurduar(rail)Bhusawal,105.00,9.68,Ranebennur(road)Bhubaneswar(rail)Bhusawal,109.00,6.00
Ranebennur,Alipurduar,Ranebennur(road)Alipurduar,142.00,2.35,Ranebennur(rail)Ramanagara(road)Alipurduar,98.00,6.62,Ranebennur(rail)Vizianagaram(rail)Alipurduar,105.00,7.54,Ranebennur(rail)Chatrapur(road)Alipurduar,108.00,5.83,Ranebennur(road)Chittorgarh(road)Alipurduar,112.00,7.93
Ranebennur,Kollam,Ranebennur(road)Kollam,147.00,3.68,Ranebennur(rail)Jaysingpur(rail)Kollam,88.00,12.86,Ranebennur(rail)Alipurduar(rail)Kollam,102.00,13.33,Ranebennur(road)Surajpur(road)Kollam,106.00,7.82,Ranebennur(rail)Vizianagaram(rail)Kollam,116.00,8.48
